customer_id,signup_date,age,age group,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app
C00347,1/26/2023,18,Teenager,Female,UK,Budget Shopper,1,534.19,1,0
C00348,4/24/2023,33,Adult,Male,UK,Regular,1,746.5,1,1
C00349,1/25/2023,18,Teenager,Male,JP,Budget Shopper,0,531.63,1,0
C00350,1/19/2024,42,Adult,Prefer not to say,US,Regular,0,838.42,1,1
C00351,2/5/2022,51,Middle Age,Female,UK,Budget Shopper,0,591.06,0,0
C00352,2/17/2023,20,Young Adult,Female,AU,Regular,0,1305.29,1,0
C00353,12/28/2023,26,Young Adult,Female,CA,Regular,1,932.51,0,0
C00354,9/29/2021,24,Young Adult,Female,CA,Regular,0,814.6,1,0
C00355,12/26/2021,29,Young Adult,Male,BR,Regular,0,1136.51,0,1
C00356,3/3/2020,39,Adult,Female,US,Premium,0,1857.62,1,1
C00357,4/23/2021,29,Young Adult,Male,US,Premium,0,1896.93,1,1
C00358,2/26/2021,42,Adult,Male,BR,Regular,1,960.83,1,1
C00359,8/11/2023,47,Middle Age,Prefer not to say,US,Regular,0,1271.69,1,0
C00360,4/23/2020,48,Middle Age,Male,AU,VIP,0,3145.08,0,1
C00361,6/3/2023,21,Young Adult,Male,US,Budget Shopper,0,405.69,1,1
C00362,1/10/2023,51,Middle Age,Male,US,Budget Shopper,0,799.84,0,0
C00363,6/14/2024,52,Middle Age,Female,US,Budget Shopper,0,744.23,0,1
C00364,3/20/2021,53,Middle Age,Prefer not to say,IN,Premium,0,3125.88,0,1
C00365,3/16/2022,33,Adult,Male,US,Regular,0,1112.04,1,0
C00366,11/6/2020,25,Young Adult,Male,US,Premium,0,2851.2,0,1
C00367,11/16/2021,23,Young Adult,Female,US,Premium,0,2169.17,0,0
C00368,10/7/2021,21,Young Adult,Female,US,Regular,0,356.19,0,0
C00369,4/25/2023,35,Adult,Male,US,VIP,0,4287.23,0,1
C00370,5/16/2022,45,Middle Age,Male,BR,Premium,0,2115.61,0,1
C00371,6/1/2021,50,Middle Age,Female,DE,Budget Shopper,0,503.53,1,1
C00372,2/28/2023,29,Young Adult,Male,US,Regular,0,1232.82,1,1
C00373,1/24/2022,34,Adult,Female,US,Regular,0,1554,1,0
C00374,8/18/2021,33,Adult,Male,US,Budget Shopper,0,503.97,1,1
C00375,8/25/2022,27,Young Adult,Female,US,Budget Shopper,0,374.56,0,1
C00376,10/2/2022,43,Adult,Female,US,VIP,0,4755.09,1,1
C00377,1/1/2021,39,Adult,Female,BR,Regular,0,1277.13,1,1
C00378,3/30/2022,36,Adult,Female,US,Regular,0,1069.14,1,1
C00379,3/21/2023,39,Adult,Male,UK,Premium,0,1917.89,1,1
C00380,5/7/2021,42,Adult,Male,DE,Regular,0,1244.26,1,0
C00381,6/30/2021,42,Adult,Female,US,VIP,0,3571.5,1,1
C00382,5/20/2022,24,Young Adult,Female,AU,Premium,1,1872.86,1,1
C00383,6/25/2024,45,Middle Age,Female,FR,Regular,0,1214.43,1,0
C00384,3/14/2023,38,Adult,Male,US,Regular,1,884.07,0,1
C00385,6/30/2023,29,Young Adult,Female,IN,Occasional Visitor,0,729.49,1,1
C00386,10/29/2022,37,Adult,Male,US,Premium,0,2409.54,1,0
C00387,8/25/2024,39,Adult,Male,US,Occasional Visitor,1,791.62,1,0
C00388,4/12/2023,47,Middle Age,Male,DE,Budget Shopper,0,379.04,1,0
C00389,2/17/2023,22,Young Adult,Non-binary,FR,VIP,0,5411.1,1,1
C00390,9/9/2023,50,Middle Age,Female,US,Regular,1,847.67,0,1
C00391,10/24/2021,35,Adult,Female,US,Budget Shopper,1,706.33,1,1
C00392,6/22/2022,28,Young Adult,Female,BR,Regular,0,989.62,1,0
C00393,10/9/2021,28,Young Adult,Male,DE,Premium,0,2764.74,0,1
C00394,9/16/2022,22,Young Adult,Male,CA,Budget Shopper,0,591.64,0,0
C00395,3/27/2023,18,Teenager,Male,UK,Regular,0,1002.41,1,1
C00396,6/14/2022,43,Adult,Male,CA,Premium,0,1819.75,0,1
C00397,5/13/2021,58,Middle Age,Female,DE,Budget Shopper,0,591.21,1,1
C00398,12/27/2022,18,Teenager,Male,US,Regular,0,708.79,1,1
C00399,2/19/2021,23,Young Adult,Female,US,Regular,0,750.81,1,1
C00400,10/15/2022,44,Adult,Female,CA,Regular,0,1266.92,1,0
C00401,6/22/2021,34,Adult,Non-binary,FR,VIP,0,4749.02,0,0
C00402,9/19/2020,45,Middle Age,Male,FR,Premium,0,1975.87,1,1
C00403,6/18/2024,33,Adult,Female,CA,Budget Shopper,1,437.67,1,1
C00404,10/28/2023,28,Young Adult,Male,CA,Occasional Visitor,1,640.9,0,1
C00405,3/12/2020,32,Adult,Male,US,VIP,0,7726.43,1,1
C00406,4/3/2022,18,Teenager,Female,IN,Budget Shopper,1,627.3,1,1
C00407,8/24/2022,21,Young Adult,Male,BR,Premium,0,1905.41,1,1
C00408,1/12/2021,46,Middle Age,Female,IN,Budget Shopper,0,460.92,1,1
C00409,3/12/2024,49,Middle Age,Female,IN,Occasional Visitor,1,919.36,0,0
C00410,6/16/2021,51,Middle Age,Male,BR,Premium,0,1814.52,1,1
C00411,1/9/2023,40,Adult,Non-binary,US,Premium,0,2064.77,0,1
C00412,1/4/2021,18,Teenager,Male,UK,Budget Shopper,0,462.74,1,1
C00413,1/23/2020,27,Young Adult,Prefer not to say,CA,VIP,0,3898.27,0,0
C00414,12/22/2022,50,Middle Age,Female,UK,Budget Shopper,0,637.05,1,1
C00415,8/17/2021,54,Middle Age,Male,IN,Budget Shopper,1,410.71,1,1
C00416,6/18/2023,51,Middle Age,Male,US,Budget Shopper,0,485.45,1,1
C00417,12/20/2020,32,Adult,Male,US,Premium,0,2470.01,1,0
C00418,12/19/2022,19,Teenager,Female,US,Budget Shopper,1,698.27,1,0
C00419,2/18/2020,34,Adult,Male,US,VIP,0,4892.13,1,1
C00420,6/3/2022,35,Adult,Female,UK,Premium,0,3682.17,0,1
C00421,10/24/2022,53,Middle Age,Male,US,Budget Shopper,0,454.66,1,0
C00422,1/1/2021,37,Adult,Prefer not to say,US,Budget Shopper,0,472.4,1,1
C00423,12/6/2021,35,Adult,Male,UK,Budget Shopper,0,617.12,1,0
C00424,3/17/2021,35,Adult,Female,CA,Regular,0,1628.02,0,1
C00425,2/27/2020,39,Adult,Female,CA,Premium,1,2241.3,0,1
C00426,6/11/2023,42,Adult,Male,US,Budget Shopper,1,654.52,1,1
C00427,6/29/2021,26,Young Adult,Male,MX,Premium,0,2908.45,1,0
C00428,10/22/2023,22,Young Adult,Female,US,Budget Shopper,0,404.9,1,0
C00429,11/24/2020,51,Middle Age,Female,DE,Premium,0,2389.14,0,1
C00430,7/4/2022,18,Teenager,Female,BR,VIP,0,4949.15,1,1
C00431,2/23/2022,54,Middle Age,Male,BR,Premium,0,1781.09,1,0
C00432,4/26/2022,18,Teenager,Female,UK,Premium,0,2498.51,1,0
C00433,11/22/2022,27,Young Adult,Non-binary,US,Premium,0,2448.01,0,1
C00434,6/22/2023,46,Middle Age,Female,IN,Budget Shopper,0,546.84,0,1
C00435,8/10/2023,35,Adult,Male,CA,Budget Shopper,0,508.73,1,1
C00436,8/2/2023,19,Teenager,Male,AU,Budget Shopper,0,416.59,1,1
C00437,7/25/2022,40,Adult,Prefer not to say,US,Regular,1,1772.69,1,1
C00438,7/13/2022,35,Adult,Female,BR,Premium,0,2530.17,0,1
C00439,12/11/2023,32,Adult,Female,BR,Regular,0,1457.47,1,1
C00440,7/30/2022,27,Young Adult,Non-binary,FR,VIP,0,5547.59,1,0
C00441,2/15/2023,34,Adult,Male,JP,Budget Shopper,1,688.37,0,0
C00442,4/4/2020,28,Young Adult,Female,UK,Premium,0,1934.38,1,1
C00443,7/12/2022,64,Senior Citizen,Female,US,Budget Shopper,0,488.89,1,1
C00444,3/22/2021,32,Adult,Female,DE,Budget Shopper,0,443.99,0,0
C00445,5/12/2020,30,Adult,Female,DE,Premium,0,2056.82,0,1
C00446,12/27/2023,28,Young Adult,Female,UK,Occasional Visitor,0,853.5,1,1
C00447,8/16/2022,56,Middle Age,Male,US,Regular,0,1032.29,0,1
C00448,11/5/2022,18,Teenager,Non-binary,DE,Budget Shopper,0,321.61,1,1
C00449,9/1/2023,39,Adult,Female,US,Regular,1,1016.75,1,1
C00450,6/24/2022,32,Adult,Male,FR,Budget Shopper,1,451.75,0,1
C00451,3/3/2021,18,Teenager,Prefer not to say,BR,VIP,0,6100.92,1,0
C00452,6/28/2022,25,Young Adult,Male,US,Premium,0,1531.84,0,0
C00453,12/18/2021,38,Adult,Male,IN,Budget Shopper,0,435.89,1,1
C00454,2/2/2024,24,Young Adult,Prefer not to say,US,Budget Shopper,0,406.2,1,1
C00455,9/25/2023,38,Adult,Female,UK,Budget Shopper,0,593.12,1,0
C00456,6/30/2024,55,Middle Age,Female,BR,Occasional Visitor,1,690.91,1,1
C00457,11/15/2021,37,Adult,Female,US,Regular,0,1387.67,0,0
C00458,3/4/2022,18,Teenager,Female,US,Premium,0,2371.75,0,1
C00459,11/14/2023,24,Young Adult,Male,JP,Regular,0,1234.69,1,0
C00460,4/2/2021,31,Adult,Female,US,Regular,1,1404.07,1,1
C00461,8/15/2021,30,Adult,Female,US,Budget Shopper,0,349.73,0,1
C00462,10/19/2021,36,Adult,Female,UK,VIP,0,4691.03,0,1
C00463,4/4/2022,38,Adult,Female,US,Regular,0,1215.8,1,0
C00464,6/25/2023,55,Middle Age,Male,US,Regular,0,1154.42,0,0
C00465,5/26/2021,34,Adult,Male,IN,Premium,0,1621.8,1,1
C00466,6/25/2024,21,Young Adult,Female,UK,Regular,1,1291.54,0,0
C00467,1/17/2021,48,Middle Age,Female,US,VIP,0,5059.65,1,0
C00468,4/5/2022,50,Middle Age,Female,DE,Budget Shopper,1,516.03,0,1
C00469,1/5/2021,37,Adult,Male,US,Regular,0,1039.13,0,1
C00470,11/12/2021,32,Adult,Male,UK,Regular,0,225.01,1,0
C00471,10/28/2021,42,Adult,Female,MX,Regular,0,1250,1,1
C00472,9/1/2023,32,Adult,Male,AU,Budget Shopper,0,573.5,0,1
C00473,3/7/2022,18,Teenager,Female,CA,Budget Shopper,0,447.32,0,1
C00474,9/17/2021,41,Adult,Female,CA,Budget Shopper,0,314.43,1,1
C00475,2/5/2022,45,Middle Age,Male,IN,Regular,0,952.76,1,0
C00476,12/19/2022,52,Middle Age,Female,CA,Regular,0,1373.62,1,0
C00477,9/30/2023,26,Young Adult,Female,US,Regular,0,987.84,0,0
C00478,6/3/2024,37,Adult,Male,UK,Regular,0,1106.19,1,0
C00479,3/2/2021,37,Adult,Male,US,Regular,1,1008.27,1,1
C00480,12/10/2023,36,Adult,Male,JP,Regular,0,1186.73,0,1
C00481,5/12/2022,36,Adult,Female,DE,Budget Shopper,1,335.39,1,0
C00482,10/29/2023,35,Adult,Non-binary,US,Regular,0,1044.38,0,1
C00483,2/17/2021,37,Adult,Female,US,Regular,0,1401.48,0,1
C00484,3/10/2023,43,Adult,Prefer not to say,BR,Budget Shopper,0,385.37,1,0
C00485,4/2/2024,49,Middle Age,Female,US,Regular,0,1024.43,1,1
C00486,2/19/2021,25,Young Adult,Male,FR,Regular,1,1389.56,1,1
C00487,10/6/2023,32,Adult,Male,IN,Budget Shopper,0,593.34,0,0
C00488,5/26/2021,29,Young Adult,Female,BR,Regular,0,1224.41,0,0
C00489,6/7/2024,28,Young Adult,Female,US,Regular,0,1206.93,0,0
C00490,2/19/2023,18,Teenager,Female,AU,Premium,0,2623.81,1,1
C00491,2/7/2022,35,Adult,Female,US,Regular,1,1036.62,1,0
C00492,6/14/2021,40,Adult,Male,JP,Premium,0,3061.27,1,1
C00493,6/2/2023,33,Adult,Male,US,Regular,0,971.15,1,1
C00494,8/11/2020,34,Adult,Female,CA,Premium,0,1803.43,1,1
C00495,1/27/2022,40,Adult,Female,UK,Regular,0,719.42,1,0
C00496,5/7/2021,51,Middle Age,Female,IN,Regular,1,930.43,1,0
C00497,2/8/2024,29,Young Adult,Male,US,Regular,0,926.92,1,1
C00498,11/13/2021,20,Young Adult,Female,US,Regular,0,904.37,0,0
C00499,6/9/2022,33,Adult,Male,IN,Regular,0,776.71,1,0
C00500,7/31/2021,57,Middle Age,Male,US,Premium,0,2624.42,0,0
C00501,4/24/2021,21,Young Adult,Female,US,VIP,0,3816.9,1,1
C00502,9/19/2022,42,Adult,Prefer not to say,US,VIP,0,5685.57,1,1
C00503,3/12/2024,48,Middle Age,Non-binary,BR,Regular,0,1298.28,1,1
C00504,1/2/2023,18,Teenager,Male,DE,Regular,0,1807.58,1,1
C00505,12/3/2022,39,Adult,Male,DE,Premium,0,2127.24,1,1
C00506,5/22/2021,42,Adult,Female,BR,Regular,0,1056.09,1,0
C00507,5/18/2023,31,Adult,Female,IN,Premium,0,1952.2,1,1
C00508,5/28/2021,27,Young Adult,Female,UK,Regular,0,777.82,1,0
C00509,3/26/2021,27,Young Adult,Male,US,Budget Shopper,0,447.47,1,0
C00510,1/29/2021,31,Adult,Female,DE,Budget Shopper,0,403,1,0
C00511,11/6/2020,31,Adult,Male,DE,Premium,0,1689.58,1,0
C00512,12/5/2023,29,Young Adult,Male,US,Budget Shopper,0,529.58,1,1
C00513,1/19/2022,30,Adult,Female,BR,Budget Shopper,0,366,1,0
C00514,10/7/2023,49,Middle Age,Male,US,Regular,0,1255.62,1,1
C00515,6/26/2022,20,Young Adult,Female,UK,Budget Shopper,0,606.98,0,1
C00516,5/13/2021,18,Teenager,Female,UK,Regular,0,862.2,0,1
C00517,8/26/2021,49,Middle Age,Male,BR,Premium,0,3239.11,1,0
C00518,10/24/2021,32,Adult,Male,US,Budget Shopper,0,550.15,0,1
C00519,1/6/2021,30,Adult,Non-binary,US,Premium,0,2356.27,1,1
C00520,10/22/2021,33,Adult,Female,UK,VIP,0,2776.7,1,0
C00521,10/6/2023,37,Adult,Female,MX,Regular,0,628.87,1,0
C00522,1/19/2023,28,Young Adult,Male,UK,Budget Shopper,0,696.58,1,0
C00523,10/12/2021,41,Adult,Female,US,Regular,0,1462.9,1,0
C00524,7/5/2023,23,Young Adult,Prefer not to say,JP,Budget Shopper,1,699.95,0,0
C00525,6/8/2023,31,Adult,Male,DE,Regular,0,1610.75,1,1
C00526,10/16/2023,18,Teenager,Male,US,Occasional Visitor,0,1074.94,0,0
C00527,10/6/2024,49,Middle Age,Non-binary,US,Occasional Visitor,0,847.68,0,1
C00528,12/11/2022,32,Adult,Male,DE,Premium,0,2735.88,0,1
C00529,2/10/2023,43,Adult,Male,UK,Regular,0,911.81,1,0
C00530,1/12/2021,40,Adult,Prefer not to say,US,Premium,0,2543.16,1,1
C00531,3/27/2021,41,Adult,Male,UK,Premium,0,2847.36,0,1
C00532,7/15/2022,34,Adult,Female,JP,Regular,0,1310.33,1,1
C00533,8/28/2021,39,Adult,Female,FR,Regular,0,1065.5,1,1
C00534,1/26/2022,23,Young Adult,Female,CA,Budget Shopper,0,246.3,1,0
C00535,6/21/2021,20,Young Adult,Male,US,Budget Shopper,0,310.84,1,0
C00536,7/17/2021,33,Adult,Male,US,Regular,0,1230.9,1,0
C00537,8/8/2023,26,Young Adult,Female,MX,Budget Shopper,1,436.83,1,1
C00538,6/13/2021,52,Middle Age,Female,DE,Budget Shopper,0,583.15,1,1
C00539,8/21/2021,39,Adult,Male,US,Premium,0,1669.66,0,1
C00540,2/4/2024,26,Young Adult,Male,FR,Occasional Visitor,1,1072.32,1,1
C00541,3/1/2021,31,Adult,Female,US,Regular,0,842.15,1,0
C00542,11/26/2022,36,Adult,Male,US,Premium,0,3285.91,1,1
C00543,12/21/2024,34,Adult,Female,US,Occasional Visitor,0,489.7,0,1
C00544,3/26/2023,38,Adult,Non-binary,BR,Budget Shopper,0,575.42,1,0
C00545,5/7/2023,35,Adult,Male,FR,Regular,1,843.85,0,1
C00546,10/24/2021,18,Teenager,Non-binary,UK,Regular,0,1097.56,1,1
C00547,12/14/2023,18,Teenager,Female,UK,Budget Shopper,0,634.54,1,1
C00548,9/27/2022,30,Adult,Female,IN,Premium,0,2941.06,1,1
C00549,7/14/2022,41,Adult,Prefer not to say,US,Regular,0,873.65,1,1
C00550,6/20/2023,30,Adult,Male,US,Regular,0,931.54,1,1
C00551,5/4/2024,49,Middle Age,Non-binary,IN,Budget Shopper,0,303.4,0,1
C00552,2/9/2023,34,Adult,Male,IN,Budget Shopper,0,276,1,0
C00553,9/11/2020,51,Middle Age,Female,US,VIP,0,3957.68,1,1
C00554,2/26/2022,48,Middle Age,Female,US,Budget Shopper,0,393.16,1,0
C00555,8/25/2021,47,Middle Age,Male,FR,Budget Shopper,0,311.71,1,0
C00556,2/28/2022,20,Young Adult,Female,US,Budget Shopper,1,474.34,0,1
C00557,2/11/2024,35,Adult,Female,DE,Regular,0,1091.09,0,0
C00558,8/31/2021,49,Middle Age,Female,FR,Regular,0,1096.35,1,1
C00559,2/12/2024,38,Adult,Female,DE,Regular,0,880.28,0,1
C00560,12/30/2021,41,Adult,Male,UK,Budget Shopper,1,427.62,0,1
C00561,9/29/2022,18,Teenager,Male,AU,Budget Shopper,0,460.4,1,1
C00562,11/5/2021,58,Middle Age,Male,BR,Premium,0,2890.23,1,1
C00563,6/10/2021,25,Young Adult,Prefer not to say,FR,Regular,0,913.89,1,1
C00564,8/23/2021,18,Teenager,Female,UK,Regular,1,638.36,0,1
C00565,1/24/2021,30,Adult,Female,MX,Premium,0,2207.3,1,0
C00566,8/20/2022,18,Teenager,Female,UK,Premium,0,2138.28,0,1
C00567,11/29/2022,21,Young Adult,Female,US,Budget Shopper,0,298.12,0,1
C00568,12/16/2023,65,Senior Citizen,Male,US,Regular,0,990.2,1,0
C00569,1/7/2024,30,Adult,Male,US,Regular,0,856.65,1,1
C00570,3/20/2022,18,Teenager,Female,US,Regular,0,1078.58,0,0
C00571,11/8/2022,35,Adult,Male,AU,Premium,0,2651.88,1,0
C00572,3/20/2021,24,Young Adult,Female,US,Regular,0,952.44,1,1
C00573,7/2/2021,45,Middle Age,Male,UK,Premium,0,2706.64,0,1
C00574,8/17/2021,24,Young Adult,Female,IN,VIP,0,4617.37,0,1
C00575,8/2/2023,38,Adult,Male,US,Regular,0,1027.26,0,0
C00576,12/31/2022,21,Young Adult,Female,CA,VIP,0,4613.57,0,1
C00577,6/26/2022,66,Senior Citizen,Prefer not to say,JP,Regular,0,1046.67,1,0
C00578,12/16/2020,41,Adult,Male,US,VIP,0,3279.37,0,1
C00579,1/15/2023,33,Adult,Male,US,Regular,0,597.01,1,0
C00580,1/14/2024,31,Adult,Female,US,Regular,1,1407.44,0,0
C00581,6/13/2024,28,Young Adult,Male,DE,Regular,1,1158.18,0,1
C00582,11/7/2023,25,Young Adult,Male,UK,Budget Shopper,0,432.17,1,1
C00583,11/9/2021,25,Young Adult,Female,JP,Regular,0,1392.4,1,1
C00584,9/18/2020,55,Middle Age,Male,DE,VIP,0,8580.5,1,0
C00585,5/29/2022,28,Young Adult,Male,CA,Regular,0,687.48,1,0
C00586,2/19/2023,18,Teenager,Male,BR,Budget Shopper,0,495.13,0,1
C00587,3/24/2024,21,Young Adult,Female,US,Regular,0,1283.46,1,0
C00588,12/2/2022,46,Middle Age,Non-binary,AU,Budget Shopper,0,296.23,1,0
C00589,3/30/2022,31,Adult,Male,FR,Budget Shopper,0,309.18,1,0
C00590,1/14/2023,33,Adult,Male,DE,VIP,0,6190.99,0,1
C00591,7/15/2022,49,Middle Age,Female,DE,Regular,0,1085.09,0,1
C00592,2/11/2023,25,Young Adult,Female,US,Regular,0,909.24,1,0
C00593,6/22/2021,42,Adult,Male,AU,Regular,0,648.81,0,1
C00594,10/11/2022,26,Young Adult,Female,DE,Budget Shopper,0,540.79,1,0
C00595,6/28/2022,41,Adult,Female,AU,Budget Shopper,1,324.81,0,1
C00596,6/5/2020,30,Adult,Male,IN,Premium,0,1788.63,1,1
C00597,9/28/2021,32,Adult,Male,CA,Regular,0,837.17,1,0
C00598,7/12/2024,44,Adult,Female,JP,Occasional Visitor,0,732.23,1,0
C00599,8/19/2021,43,Adult,Male,US,Regular,0,797.2,0,0
C00600,3/15/2021,33,Adult,Male,US,Regular,1,838.78,1,1
C00601,2/3/2020,29,Young Adult,Female,US,Premium,0,2966.99,1,1
C00602,7/8/2021,54,Middle Age,Male,US,VIP,0,5209.86,0,0
C00603,3/7/2022,42,Adult,Male,CA,Premium,0,2409.23,1,1
C00604,4/27/2024,30,Adult,Male,US,Occasional Visitor,1,887.24,0,1
C00605,11/15/2021,27,Young Adult,Female,DE,Premium,0,1764.6,1,0
C00606,6/28/2023,47,Middle Age,Female,JP,VIP,0,5454.34,1,1
C00607,11/15/2021,36,Adult,Male,AU,Budget Shopper,1,553.35,0,0
C00608,6/27/2022,33,Adult,Male,UK,Premium,0,1785.8,1,0
C00609,4/12/2021,36,Adult,Prefer not to say,MX,Regular,0,1264.09,0,1
C00610,12/19/2023,39,Adult,Female,AU,Regular,0,1164.81,1,1
C00611,4/7/2021,34,Adult,Female,AU,Premium,0,2557.39,0,1
C00612,12/18/2023,49,Middle Age,Male,US,Occasional Visitor,1,1133.25,1,1
C00613,8/18/2023,50,Middle Age,Male,DE,Occasional Visitor,0,824.47,1,1
C00614,10/12/2022,41,Adult,Male,US,Budget Shopper,0,384.57,0,0
C00615,5/24/2021,51,Middle Age,Female,US,Premium,0,2478.18,1,0
C00616,5/28/2023,35,Adult,Non-binary,US,Premium,0,2407.96,1,1
C00617,8/16/2021,43,Adult,Male,FR,Regular,0,795.1,1,1
C00618,6/17/2022,47,Middle Age,Female,US,Budget Shopper,0,247,0,0
C00619,2/23/2024,47,Middle Age,Female,UK,Budget Shopper,1,491.86,1,1
C00620,10/27/2022,45,Middle Age,Female,DE,Premium,0,2965.87,1,0
C00621,9/3/2023,42,Adult,Female,US,Regular,0,1361.95,1,0
C00622,3/31/2024,58,Middle Age,Male,US,Occasional Visitor,1,856.5,1,0
C00623,1/20/2024,28,Young Adult,Prefer not to say,IN,Regular,0,1531.76,1,1
C00624,10/8/2023,33,Adult,Male,BR,Occasional Visitor,0,834.9,1,0
C00625,10/31/2023,32,Adult,Male,IN,Regular,0,1045.77,1,0
C00626,1/10/2022,30,Adult,Male,FR,Premium,0,2522.44,1,1
C00627,3/23/2022,18,Teenager,Female,US,Budget Shopper,0,408.37,1,0
C00628,10/6/2021,51,Middle Age,Male,US,Regular,0,751.5,1,0
C00629,10/27/2021,22,Young Adult,Female,UK,Premium,0,1812.77,0,0
C00630,1/4/2020,37,Adult,Non-binary,BR,VIP,0,4400.79,1,1
C00631,6/30/2022,18,Teenager,Female,US,Premium,0,2919.7,1,0
C00632,10/29/2021,42,Adult,Prefer not to say,US,Budget Shopper,0,319.12,1,1
C00633,5/12/2022,25,Young Adult,Non-binary,AU,Regular,0,832.13,1,0
C00634,9/4/2021,21,Young Adult,Female,CA,Budget Shopper,0,600.66,1,1
C00635,8/17/2022,37,Adult,Female,UK,Budget Shopper,0,455.4,0,1
C00636,4/18/2021,26,Young Adult,Female,IN,Premium,0,2280.4,1,1
C00637,8/27/2020,28,Young Adult,Female,CA,Premium,0,2175.13,1,1
C00638,2/7/2023,37,Adult,Male,BR,Premium,0,3559.56,0,1
C00639,8/26/2022,44,Adult,Non-binary,US,VIP,0,5700.37,0,0
C00640,5/9/2021,25,Young Adult,Female,UK,Premium,0,2551.17,1,1
C00641,3/14/2020,23,Young Adult,Non-binary,US,Premium,0,2518.47,1,1
C00642,12/15/2023,35,Adult,Male,US,Budget Shopper,0,551.18,1,0
C00643,6/9/2023,41,Adult,Male,US,Budget Shopper,1,731.03,0,0
C00644,12/10/2022,52,Middle Age,Female,US,Regular,0,997.17,0,0
C00645,2/10/2022,22,Young Adult,Female,US,VIP,0,5210.89,1,1
C00646,1/10/2021,31,Adult,Male,UK,Budget Shopper,0,503.64,0,1
C00647,8/28/2022,49,Middle Age,Female,US,Regular,0,1348.44,0,1
C00648,8/28/2020,58,Middle Age,Female,US,Premium,0,3422.92,1,0
C00649,4/12/2023,23,Young Adult,Male,UK,Budget Shopper,0,426.47,0,1
C00650,4/3/2024,26,Young Adult,Female,US,Regular,0,1224.61,1,0
C00651,11/8/2021,39,Adult,Male,US,VIP,0,5220.27,1,1
C00652,2/9/2022,28,Young Adult,Female,JP,Premium,1,1564.36,0,1
C00653,5/2/2023,25,Young Adult,Male,UK,Budget Shopper,1,621.27,0,1
C00654,4/1/2023,37,Adult,Male,AU,VIP,0,6954.26,1,1
C00655,2/18/2021,53,Middle Age,Prefer not to say,US,Regular,0,1325.42,1,0
C00656,1/30/2021,19,Teenager,Male,UK,VIP,0,4209.88,1,0
C00657,12/9/2021,52,Middle Age,Female,US,Budget Shopper,0,330.41,1,0
C00658,7/4/2023,28,Young Adult,Female,UK,Regular,0,1276.3,1,0
C00659,7/26/2022,39,Adult,Male,IN,Regular,1,803.16,1,1
C00660,9/13/2023,54,Middle Age,Non-binary,BR,Budget Shopper,0,377.52,0,1
C00661,5/29/2023,38,Adult,Male,UK,VIP,0,5261.67,0,1
C00662,9/6/2023,31,Adult,Female,US,Budget Shopper,0,591.98,0,1
C00663,1/24/2021,43,Adult,Female,FR,Budget Shopper,1,457.98,1,0
C00664,6/15/2024,32,Adult,Female,DE,Regular,0,1043.17,0,0
C00665,4/30/2023,41,Adult,Male,UK,Premium,0,2332.86,1,0
C00666,2/25/2020,32,Adult,Female,UK,Premium,0,1850.36,0,1
C00667,1/13/2024,45,Middle Age,Prefer not to say,UK,Occasional Visitor,1,723.98,1,1
C00668,12/6/2023,18,Teenager,Female,US,Budget Shopper,1,297.82,0,1
C00669,8/21/2022,22,Young Adult,Female,UK,Regular,0,1302.25,1,0
C00670,11/27/2022,18,Teenager,Male,US,Budget Shopper,0,848.53,1,1
C00671,2/7/2021,34,Adult,Male,CA,Regular,1,1116.52,1,0
C00672,4/22/2024,18,Teenager,Female,UK,Occasional Visitor,0,1038.21,1,0
C00673,4/30/2022,26,Young Adult,Male,UK,Premium,0,2243.01,1,1
C00674,4/4/2022,21,Young Adult,Female,US,Regular,0,729.73,0,1
C00675,1/27/2022,52,Middle Age,Male,DE,Regular,1,1719.08,1,1
C00676,11/23/2022,23,Young Adult,Male,UK,VIP,0,3942.93,1,0
C00677,7/27/2022,19,Teenager,Male,US,Regular,0,1360.45,1,0
C00678,12/3/2021,37,Adult,Male,US,Budget Shopper,0,527.01,1,1
C00679,4/24/2022,55,Middle Age,Female,US,Regular,0,1426.47,0,1
C00680,9/21/2022,33,Adult,Female,US,Budget Shopper,0,491.61,0,1
C00681,11/28/2021,34,Adult,Male,CA,Budget Shopper,0,354.52,1,1
C00682,12/16/2022,50,Middle Age,Male,US,Budget Shopper,0,416.91,1,0
C00683,1/4/2024,45,Middle Age,Male,US,Regular,0,1746.86,1,1
C00684,8/6/2023,40,Adult,Female,US,Regular,0,1187.91,1,1
C00685,11/25/2022,28,Young Adult,Male,US,Regular,0,1698.79,1,1
C00686,5/19/2023,40,Adult,Female,US,Regular,0,998.92,1,1
C00687,8/11/2024,18,Teenager,Female,MX,Occasional Visitor,0,942.76,1,1
C00688,9/11/2021,27,Young Adult,Male,CA,Premium,0,1629.65,1,1
C00689,2/7/2022,52,Middle Age,Male,DE,Regular,0,1108.19,1,1
C00690,4/22/2023,50,Middle Age,Male,US,Budget Shopper,0,777.89,1,1
C00691,6/9/2020,40,Adult,Male,BR,VIP,0,4020.23,1,0
C00692,5/11/2023,18,Teenager,Male,CA,Budget Shopper,0,413.7,1,0
C00693,2/18/2024,20,Young Adult,Prefer not to say,UK,Regular,0,1327.59,0,0
C00694,6/24/2022,26,Young Adult,Male,FR,VIP,0,5143.27,1,1
